"B_N_Mh" "B_N_Mhb" "C_N_Mh" "C_N_Mhb"
168.458768718349 202.805364080203 231.125297589165 187.237938548545
171.294648537998 185.247709350207 228.65991382897 185.812852893588
187.831293752724 240.245564700207 274.537044159402 223.894727855999
154.567999567461 161.462762180714 196.088884943377 164.358215924853
172.774549795109 189.462992232058 214.589342849551 183.042189836344
165.516532120561 174.608220598725 209.610759531067 176.703704906923
167.607990211057 187.73369697701 193.994079362588 173.374887185344
174.744408525831 209.074549232271 244.2678533569 198.411477517436
181.125926789606 187.615098285194 198.79851362859 172.804357978851
173.034025319716 179.607041188326 235.028093946151 182.290662515803
185.134955029128 219.206567386191 329.650558275199 243.498334754882
172.829680375935 194.537170597259 221.221156609077 190.84519459772
181.606380687007 207.398738222889 325.922336429542 249.463044149585
217.52073371704 301.022027232956 338.559639719994 250.368877854472
172.636021170754 182.841779574131 236.872470927584 184.555259624315
165.926144623771 202.930669401961 249.306312333849 196.383394159425
202.74324795394 247.558284410096 270.971421353149 214.163196812643
172.169737423606 200.909488309588 301.742179508374 213.78597853366
172.138293380703 184.023411580787 220.720300436066 182.223288959539
169.33419297554 178.388895312372 202.539291307076 177.900507376716
182.317777460735 254.54316739563 266.096498917543 237.203132464698
165.99258471977 186.543524927294 240.372400781205 187.402357671007
165.917787802291 180.313379715173 225.743046729336 179.693568433366
180.244164860607 201.210818140138 324.390552162163 217.954101394996
161.259216591225 171.274435508571 199.13551445845 173.005808997845
169.792106809881 178.282465277909 194.927548384201 171.585032582516
180.139982316377 220.111713767701 262.300180187026 204.376535941075
173.641629338612 191.338746983648 219.294285933183 179.230384377295
176.085648015022 217.881812707069 248.969625342073 223.879856832781
177.200428000953 188.23386237199 268.468233091212 203.425379090904
189.534502997569 217.175569289544 359.753966103003 231.930584861753
171.933274369093 189.902944733774 260.24078905334 198.354302721141
168.91525370785 179.435264008044 201.286723289769 179.398958729751
182.325776232408 214.6652743929 283.397925579149 219.238137803432
177.717169760607 206.798719322495 331.458920292551 246.00977859164
169.63162952419 198.252214607815 240.294952640103 188.75875863586
197.134042943283 227.709960630091 295.223438085292 224.860881159938
166.301712012554 179.725655137096 200.301476883241 172.858280112173
180.447274499677 197.708678032552 343.369657827526 223.384988723705
168.369325236084 177.814115293254 198.717646313977 174.402120193987
326.07750150268 700.477852573503 521.034241826478 422.265823500097
175.38057651793 197.541295871723 242.79905318874 195.269605889874
177.805036852249 198.647792274563 501.975678852705 315.292719042088
199.104108902071 236.190780853992 247.077107664115 203.155399486852
185.401898370109 202.195020961048 298.05392626563 214.397784001699
160.390810314062 165.503006543011 195.94694308249 166.198927078407
187.275498099637 256.874642499374 335.08911550944 241.59090576855
174.549037800875 196.812065869599 226.998674350775 193.949394183102
163.679859489312 167.142042576822 201.035973337204 170.625601579642
170.322805142367 190.999193724895 235.360354969448 193.429690189835
170.084301098148 194.161683656366 229.371715999598 185.630698581938
198.997950279243 227.764069930426 701.836585762689 400.054452185622
175.706773420213 186.568688563452 220.695965216319 187.128387699242
176.058692426333 196.538732183003 250.750877487223 201.282678274148
164.703739437669 176.856871615902 206.369699630651 178.995755503287
171.589028705532 190.586542241053 217.790499119616 179.543278597625
181.150605637184 227.780499586831 261.938005830882 223.800531555797
177.184678685225 202.334190751504 231.018604025809 207.611740253166
175.47524309754 185.633550839471 246.974333911721 190.276235373757
190.039791036532 293.396141703015 309.272539294674 255.028498102237
173.194636773672 188.823270106979 250.652324348798 187.642662277613
187.635045844042 211.444108994613 222.395007836115 195.163715800463
174.706973194917 190.298931065622 219.067674602579 186.572558159431
165.313062850449 183.785180952188 242.123788502484 192.052997170842
175.325716953071 188.101477818242 266.440821915405 203.769661009492
161.88671322142 172.213105182639 207.8115095289 175.177650178645
170.156508734745 178.857873741789 227.658502046125 179.041649517455
164.84374191194 178.262090552216 242.687366967085 190.993219248267
174.742194472792 184.557543604432 237.312621079097 187.112845286185
176.576532583061 190.33268166965 250.568720800253 196.915736192011
172.798844662025 186.215930042156 226.227799892861 184.920022181808
183.56377216763 205.709762034856 211.334854897731 182.660146554278
167.303240462416 184.071687073911 205.715406540335 187.506657872393
190.158434134134 203.059468000642 266.48644156817 211.878352684632
178.119439514585 186.156964168902 221.258037654817 182.125885140618
173.597188798734 201.041699120597 248.762451315749 201.902040030791
183.242677638593 206.990062428707 230.450555497047 195.807443284041
155.13951463022 158.942925347153 193.323283884275 163.175309380866
176.174120773739 192.06160808039 224.39553438062 184.172783826758
160.034639011893 179.76256424978 209.737930194282 179.065925456361
156.276217108168 166.775873378624 225.644357169588 177.037802657743
162.308442505464 170.500278167357 181.84485918643 168.123129583321
183.469110192801 204.483382127509 232.156074778577 208.619842110231
180.684965107168 196.37588976334 213.826234617828 184.056783401554
175.95774124969 198.286032675887 241.739246374549 207.253814926617
181.290231610019 223.598818465368 331.957213492663 240.724922433578
170.728675947402 197.759292992378 215.197887979261 179.921555068112
188.327226136375 211.812092356948 265.990593653462 209.881178893937
179.887262166441 206.042771874732 243.969694684651 190.82331647759
182.340935576421 207.993612148638 283.422655584117 217.801786394839
163.655692590875 178.004756032674 223.068571544683 177.977966507004
175.595681660001 205.611442153162 269.388489178681 195.462030775422
208.339967273362 231.888356108621 281.635620944673 224.046658644195
178.17814153674 213.345339446575 255.148645411746 226.993430102753
164.520052333965 175.033122350742 224.707185817127 193.160339238428
188.476596211173 205.953931615247 210.864439687284 183.664771595893
186.626388536167 255.463172910637 258.536986807893 236.573606581065
170.700928428007 185.87814983542 236.53625462462 193.60591951748
167.550272986343 180.724436091359 212.183583025594 185.380518558185
174.468723187373 183.780221442007 204.760480580543 177.135255970742
179.220101765617 220.020285669598 235.144738194835 200.800315106878
167.021365712695 180.121343229176 217.666473641007 179.478712116486
160.126321487111 168.467446309196 207.563031157888 168.794393405694
166.234780260753 173.88510745167 222.195968909997 175.968570033403
173.788082520694 192.039678040699 225.70331705341 187.256560309398
176.019551459107 195.50608897344 239.922124066499 192.301163808118
172.588812046916 182.892865530557 226.006691128814 179.533252962509
172.87818419818 179.091086874618 207.227938177705 180.641617298341
169.864078898751 189.351656230461 222.409998163501 182.4172586187
162.398899167355 176.177020592165 241.782462377312 194.132723810194
167.725648994526 194.78677764221 241.765939189325 214.670720574116
199.138317561412 269.630741533728 288.545092168305 254.504527562607
161.688104749255 165.400012137949 200.568890818962 166.76879665064
186.873527673106 218.774091720788 267.200839318013 216.197523269741
164.021744769288 181.586935015161 204.076336356617 179.303139528861
169.600879581423 187.910529419663 234.321316004419 186.517324220346
176.47988043431 183.542438269397 206.994351839599 181.964320032307
168.373966743916 180.196374661454 208.3215579648 181.888507261562
170.366334121526 187.138182963653 230.970492153145 185.897764216947
216.647554525308 222.180342453947 244.539432237559 191.707516894143
179.583489568827 196.353856783807 243.629513686075 196.118515725999
171.036398878944 183.824298328629 243.24904623859 186.187724316061
169.687886494379 177.011384452134 203.001609792989 177.6348434852
174.887629081748 186.308387125019 216.328656802129 180.478748723501
173.234103537223 182.700172865664 229.817982526556 181.544374109879
190.026397440842 232.632404266592 268.288117402726 215.51320964747
165.209228826178 188.490794488406 287.229523631407 211.426574247673
161.021247393303 174.051340509325 214.390488376626 182.573176580864
194.223405291009 199.150509183907 206.004712538635 174.964824374909
162.877392265849 175.99328697103 184.399730180372 174.097561204915
161.845794511557 174.424166576206 240.531009550068 186.598575993429
177.266009594807 188.33867442693 234.813213246211 190.402644389252
165.300129958388 179.487273069319 256.607009750885 201.961274422404
168.831683798043 183.875193123267 320.058219464177 203.301682711307
168.820660002091 183.089478862115 214.476530879284 182.406857271213
177.281504398427 194.963169490945 269.401861483401 208.173336979057
163.359067525935 167.43180908123 203.299905470518 168.633814579973
175.910428231294 186.757231259685 236.919488356411 197.329054652791
170.56589906901 185.986526380599 224.677629830778 185.195587232191
192.552399482473 236.231925459568 290.984820502301 240.930752389957
165.784283754233 184.361901406643 207.512273116614 179.55502621379
156.224091477106 164.374827778271 192.141446733317 163.403919128049
168.057387290491 198.476303330453 227.900739387077 194.007203242471
176.094173396361 199.483574071886 253.589742478978 199.983984445744
171.531093327409 188.286964771962 235.058644196055 185.3468556199
183.287122913255 219.300612124899 277.142286329644 222.129753529124
219.935623129708 283.67962989045 269.000277783077 212.75124418052
159.767052018398 173.412311860283 212.763523726772 176.08967805583
177.581659421611 205.780362630185 265.308540068418 192.492235030354
159.077097785498 176.221264706258 217.57050418957 190.572805665717
266.898135703466 394.779028055124 419.478904257046 268.269687241821
185.543557405191 203.190472320262 265.750965048478 207.716788249998
167.855687522577 184.120384250338 274.477627046818 202.61290967924
163.501260201088 164.253494641331 212.324379202538 165.467563844619
179.375659299695 190.915893405753 300.267553957155 208.260563266906
183.065472156311 234.860248833498 374.316387951197 304.16459102161
176.637093514106 195.617373620285 219.958678381013 186.141307575398
167.20375477151 186.008144469725 231.04339624512 189.539183301525
181.409941443088 230.507633618071 297.743695024812 202.846260365923
154.320769528807 169.01671985262 228.23039955545 175.470416511612
181.123249041119 202.180247775704 236.077738418047 190.846771393234
174.945474786208 186.133521888064 266.82743917013 198.061290278444
173.149608562406 185.852317842534 223.903925061007 195.950533454173
190.642961250651 237.593029385336 261.034666117684 223.06287799309
193.021821499651 217.915423236685 282.07034793735 210.699753556481
167.919561894232 185.145808774734 206.958167078554 181.373850318697
168.925460239539 204.597871703815 285.078994811921 205.73860480523
170.961027276116 184.099915737375 234.2239521761 195.458675838608
168.506536154564 187.87853635819 243.709678726586 194.648630558162
174.051600014886 180.902021433115 211.818956970292 181.699179663818
170.280997171613 190.644707313147 212.365350667655 182.853421853134
173.149859322713 182.382459206816 225.024760820109 185.542828047899
177.559209885448 209.608095479141 319.568022332885 207.894339720297
162.002802764684 170.479311998796 206.080280535502 172.841766489533
180.777595173502 187.740432834079 214.301376364337 180.971892113862
176.311156489344 183.999849421241 252.211458788838 184.635951287845
187.532743826614 226.732439781593 288.374074061643 230.629847184438
166.334758564628 183.161564978757 233.809417393483 183.288358365572
183.260844545588 219.330363301954 346.365410356302 268.29539044313
164.453791193952 171.051377909379 194.949839318766 174.39238675979
177.799277361937 233.945036676021 221.06480241952 190.779158046909
166.57847912901 179.343108731546 211.112389745621 180.784874010909
175.581122959769 212.507980553814 229.497561191126 206.641597825825
176.885815482763 212.171231935547 261.275499807146 190.696822348982
176.14431213026 192.839521842019 219.095744695933 187.519663926159
217.545748742507 269.294108749052 257.860090806226 217.289306929355
165.968368484188 188.191632003438 239.117961055923 203.366116082241
182.808101866953 211.1875133062 231.394311348889 197.40881737609
179.765862621054 213.851333964948 233.63204321039 205.694445578849
173.329756302522 189.654438491389 288.740531886911 201.871137801177
177.607483336315 203.955805894528 219.670353985918 191.838328002519
168.092273121788 202.733170108362 233.19555557419 197.073509266586
169.450510819533 191.296980198435 264.521836141841 210.679638885424
165.487615692951 192.6856545413 293.003672535157 218.257456783607
166.909350122547 170.392299094527 208.410055503576 170.351370911921
183.428893808029 210.131009342697 256.055795817355 210.082537739436
189.139281170178 204.29482223808 251.227931773344 200.921690422571
166.213702743907 187.284251322173 295.13317932249 216.517796119575
168.943688121451 196.669757954716 230.33666920617 185.140504149801
168.529249707205 186.93612219571 212.294390908107 175.122018048878
195.730864449306 245.572363264615 300.914165786063 253.8874819616
170.857198701973 182.197685053572 242.4436810267 193.173878335366
187.338918215546 223.046338673046 340.027424400819 250.49143139593
181.045373339949 201.035477515872 233.5055888042 184.592000287099
183.814457981126 235.869455718784 288.998502996285 222.368354801989
150.602552397731 156.081997409456 174.191608931123 157.076174092635
169.310939362337 191.849697516257 242.843647003296 188.168946111282
170.928492327023 180.544125260308 208.820475819456 178.178489939113
165.875171499063 178.721448609 222.43110217124 186.556068991493
164.141191745936 182.472361829927 231.289394012786 188.01328343528
163.966709108925 181.195320466023 279.939987984294 202.286647998635
188.520166000146 220.20679475028 247.295757311378 203.341649118568
167.772199559033 179.513472993056 206.178767245277 182.148245642086
168.078143613349 187.639624131359 233.257165526897 186.31306078384
159.509206604627 167.658956183556 226.259976177223 169.821456024097
176.179092059748 210.122042593586 223.698263432134 194.777240610878
169.108422722404 202.189235241096 219.653167427492 192.743608056596
193.127767112085 225.57446240278 354.386294327679 240.212930517813
158.682466903902 165.057103990912 182.952730390241 163.460925353277
176.138022749808 205.972567176535 484.584777519841 282.235651990546
199.76396201796 229.869235968227 261.961812702195 209.989995067776
187.442756239208 215.159570025101 235.639627820902 194.413510006267
169.143268494534 178.387001281705 218.089754774698 180.849798928835
171.345595329874 191.4949578332 249.257312335706 205.588680957741
169.364639009524 174.948628151348 214.447604146054 181.877406055595
171.935690210266 189.083062344129 282.422342788661 208.786542460953
202.210111837697 235.219640283684 342.10004847877 258.830746744431
168.294163836445 190.895366226753 215.828583814845 180.108266407887
170.997493286244 187.275333000836 251.940141419649 191.386522393865
162.792549091238 182.268048151518 249.779285697057 191.01803075967
184.848173659629 210.014269034548 245.370019197666 201.097799081189
173.285934918974 197.440869301477 277.12436620831 227.63379460602
177.009820018639 206.685595379263 289.493455414925 234.473314272781
170.611057059004 182.127417368426 222.08343737699 193.3927117712
171.259742575951 183.658573833485 235.022124014591 183.978224655371
177.39537506409 203.382511479916 262.095943774477 197.058126415731
197.453511836124 260.229034683711 362.518312223463 273.406022490889
169.49182162999 189.17046470302 232.235582925841 192.520186254837
165.064547625029 183.729690134059 209.029728836663 175.998397985448
169.038412047726 174.877537798385 213.750359673244 173.998960549423
162.404800900792 174.634923633033 210.73529787917 174.969752946374
168.896750958184 197.353555295425 243.890744571348 202.761202326522
179.01218944064 195.431822387435 284.995180890324 204.582497906286
163.271200706189 181.708794616664 229.291127966837 188.529557847358
158.180060876324 170.462727890956 209.493074388127 171.839017632809
168.610544081596 177.339537315693 231.513854762353 186.572012229378
165.979992580125 171.057582363409 220.67470898694 175.161306231759
176.27923576299 211.751403922643 234.990920360157 199.417204416883
167.587593333969 204.613062159333 210.830705619019 195.751032552986
176.670319099968 191.848665090316 246.262041243513 202.673983125948
164.962268628115 180.778060596672 270.687386451401 195.392112670753
186.481693456007 201.961642771218 258.454471734993 194.687844943295
163.109688287126 176.314061832719 197.290587204484 168.97481274668
179.46810648671 194.906093339108 206.765649974794 177.175721466259
166.735350096607 193.184653244954 219.727312223493 193.05829640302
168.126631022054 192.347115621485 215.120716108287 183.718669078439
157.195035179793 167.309101243917 195.169525525846 172.011929680869
160.996304177885 181.059790837039 215.16969588654 187.500408281534
172.715268419468 189.498493541247 236.850139948333 202.404619822268
169.835549289794 196.311729331456 208.367446060176 186.724805344651
177.480895072582 200.247195702607 218.194033451701 194.867964226101
184.740679087414 209.667949379276 251.968582446 208.69222860848
176.933116142317 196.620110194461 289.566573675094 200.167026097471
171.658488698228 188.220362460346 215.93131800816 185.564813222151
173.394604554121 195.76081053991 232.503130889409 191.656895858847
170.456943762037 175.224713646802 199.71716204056 171.038559556757
159.74623193285 172.786911377943 204.769643951164 174.999047694019
169.573419970823 179.907062135446 210.468470828795 180.738154337626
176.940895139707 199.302412371673 260.870168753003 203.775370103128
176.584356667759 198.45722398711 305.35307194211 200.929359909763
171.875962560282 229.797564655463 268.459591394549 224.43249665915
179.811264849962 208.510538397524 261.597687770163 204.844657556634
191.800680145888 239.290248600942 321.556067001651 236.09854001765
180.293095667112 203.229130819016 254.356523514872 205.753843821676
192.851894773377 241.607008216596 253.250111507102 221.246942382828
162.121627171892 167.783095138558 195.158538005414 166.641041844063
160.662150187082 172.25475212957 207.966353351439 170.511804639347
184.147946682791 214.893891580545 269.057140623022 213.642789018563
157.245087312219 173.920795729078 226.595836902478 194.586105365788
150.740515439997 158.734420645288 184.484673202068 157.229925362592
178.048461487409 195.211248186475 203.098413372007 182.164681646177
167.708576986151 182.990563327453 260.706517506371 189.016275476079
177.148177814187 187.740202779153 230.863046737432 188.073270265003
167.99693339303 181.298907792955 212.454726198575 180.830938899792
173.857176872949 210.029564529229 233.137051222479 190.377640110517
172.835906808394 183.393152242668 217.082153390604 185.986755912702
179.93103964263 200.616029552227 263.243426906845 209.246010276188
156.90473045949 176.548477551118 215.89126909987 173.620630815877
202.659616714832 259.356134101795 250.700033620715 216.388513940013
168.311419695646 180.049175265094 237.548051674502 186.554494748618
174.216410120383 181.720292716595 219.818576093168 185.025935054687
178.729128010708 199.510946021017 233.013903775168 199.222283372615
169.007654339232 184.835901935052 221.316016153462 185.762470214945
185.12861570266 196.43228020972 304.866720293582 205.443274097517
177.237377705022 198.627522903994 295.607179747634 224.908395877172
169.294941445966 184.083685359558 203.540790990577 180.316231446836
177.598667331923 185.709292147076 210.831791312387 180.809041312575
168.79324116172 200.534019313613 242.92311507702 200.963876070734
187.14243989334 206.224402993654 271.361262588113 205.997738773598
211.0864240773 275.053685749779 526.761900828564 349.606726264116
189.96108014449 220.75792150909 282.776374487156 216.089577093463
169.100576646077 186.153861670739 235.396694031503 196.662441522174
191.091705181311 204.385359112381 250.906474146118 198.112615656624
197.5591064016 225.299890310805 321.615887526259 223.950708465479
176.597716988168 205.014934939468 254.231868447613 199.317474706849
171.744388415715 184.349897416086 334.190227462771 212.538262581995
191.173752480701 227.544649010685 253.423342703816 203.113148452549
170.16116137584 188.077316861236 210.818923638178 187.86993877237
170.435934479573 177.577400703116 209.032294357664 180.230708766071
180.663185256764 211.218983496752 220.228734884693 197.029686504121
192.041957269294 239.624050507252 274.690567929975 225.065431333296
162.745346236316 195.167204369694 225.575205695001 183.773786595536
159.924256655475 177.168057488709 220.679159113209 186.17302826226
199.044109664627 220.480145000881 280.115556659033 222.212685245357
163.74332929645 172.164153176959 188.860684991055 171.667082489927
178.914072803409 194.786988447904 258.863643986062 219.582927046075
240.111918984982 287.625465900514 406.454773591991 276.33192123874
160.175760152341 166.688735725946 183.186602946162 162.866358137472
171.34431009298 194.167740617395 258.420188523885 199.329573538942
193.033105273304 273.475268509573 239.038202374579 222.969975318364
172.899315784046 177.39579505775 300.008245555187 191.380748032647
169.088834952106 182.401358085725 251.710355917887 194.984363154023
175.393315037221 191.992353235878 219.786026039474 184.724073662728
182.489618171512 212.810222992215 417.370836556021 254.296752347884
177.664676701471 201.151466382727 221.69106229723 188.981754093087
164.787075963343 179.211928380103 217.13289215155 181.956268909403
150.635354284635 165.837005703359 226.504731850076 188.328223688385
173.101335170061 190.142531519499 223.581674451205 190.591017153147
168.88935363367 184.233187614983 254.664251583129 192.653090813311
167.087306165982 193.830844951734 241.042422078142 203.741958140885
164.431858554931 174.952980812168 216.588057162154 177.326871851439
167.871680580493 183.196406374037 189.13417888661 173.427894439918
162.019807403405 182.312214523545 218.347555240457 184.764616110153
185.868352012565 195.147660107128 220.210955653403 182.460866943136
172.225739893841 190.338503177139 246.470779579249 192.799235040522
181.39670430467 219.77938207797 373.934687068919 260.001430081382
176.85787555331 187.02635106381 235.114154595885 190.414151927329
193.159896040443 247.235789918164 262.234653367721 207.208368458192
172.179637692042 207.730910315152 260.719757877808 206.063482631847
173.603844071234 196.756073858543 259.633178909002 198.431021801968
163.510589316494 177.005393818401 222.011709232935 177.126150289674
184.270827055936 232.026811814807 285.610812973609 228.723643964922
180.413111643107 201.594513142272 394.614388568533 255.178211318339
177.995508493477 194.311307802914 225.754654043373 195.077640050542
169.681555068017 188.215837682301 283.696490011589 191.312497689907
192.786382263453 236.638816884003 282.283518538963 220.549870830228
168.068177285537 174.899774977391 244.981771963064 170.685232786324
169.06966928961 191.10315093331 224.21945709401 198.750605993598
158.602679881028 180.812429877514 238.511788049907 187.54822524308
167.530801111069 172.03348353989 197.316387908639 171.254886315418
179.339930599448 208.114161904448 233.579544744132 203.829868154848
178.854321694991 207.610936395684 246.085282924555 206.546163919416
183.346516039085 243.052208794298 283.360979449127 226.981785150338
184.455722297391 193.139962019765 259.698305866311 188.121837879839
166.771504205935 183.671767376496 205.48971625167 179.687156296502
178.23090726183 191.69868046629 235.85268051168 193.530090460972
173.640214025789 180.834424549237 292.307725511135 185.081737928608
192.69762893677 229.345272525926 293.399280935284 228.941649400685
168.163076067492 186.173192761515 244.366313417326 190.68911913192
172.237177143332 185.002783586624 225.332109722306 185.623997875624
179.395040820033 190.442972722166 264.417576361112 201.352951681583
170.342261348349 182.073510894116 212.101234526345 179.821454796789
182.189168589206 199.960618002124 225.657465427314 187.261616257981
181.482097470411 221.161123265501 280.325371645844 216.262777379053
177.650803401215 231.518697683817 268.30770101132 227.17950345437
180.284917499877 198.366239498857 256.527829827224 200.62259436362
168.7210701965 185.100671298398 214.262983634144 187.059993401164
164.073556719562 174.913292479458 206.921825604866 170.295983055872
173.163904960532 211.665987919677 311.787145347839 243.550043089361
212.003306266476 269.803635890074 325.019937516927 247.368612093806
181.421399653669 200.520352861023 244.962871308062 216.270309651108
177.351523062876 196.020012411885 229.829326397338 200.218736449303
165.485128498278 176.06139447547 196.598616545676 171.946393186803
214.155954215229 293.245407036554 276.424466299656 217.935696705991
162.118240241776 171.934257247088 218.227796462366 170.65080792435
171.298179968749 193.022105302232 260.618076154965 199.971112803544
178.891884028798 213.800271953507 376.318716238064 264.555073416416
167.65986326536 176.450597257957 211.735543378475 176.713107162136
182.018124427697 216.206496942039 276.950858546895 204.304440998538
170.143433778387 209.595394437292 237.882816489205 199.965138158824
164.197129170404 180.379740744657 226.011387069394 182.181876224761
167.750115205223 186.372097642583 226.800170944625 187.825389841876
175.831797629786 208.023245729577 269.738011635515 203.305326080356
159.635946561835 187.728647555652 196.846043768404 182.268287814063
159.6166556149 179.619650358938 218.393905988702 182.298310211066
164.704954874108 176.623581694702 211.028910005667 177.484917824865
185.918885227108 213.236758421985 237.377172442697 212.321164778131
161.161603522824 176.504997002257 201.608985445222 177.684203868373
181.184524592394 216.72133939354 241.997387381368 206.177388575682
170.216353618579 185.664114497508 234.373429785668 191.549600980931
180.932096353143 218.399821810786 302.69576316421 240.662878521537
170.859015658946 181.723318427071 241.181074458553 186.732797064273
173.531380067882 189.444933651238 219.059927919941 182.132981633898
163.162047165963 175.760725653185 201.354902176337 177.064346027141
169.525876999027 191.81356516648 248.510016326524 211.156507387473
167.358629540802 175.866636376735 190.974365494178 170.481588029192
182.294835378027 201.809357618655 227.719253348769 202.062590386686
172.717124516953 196.063524198324 247.252922515017 195.980417548585
170.394131099686 179.045166902017 218.974183338434 182.263209407957
155.692960918333 162.489247545626 193.784126550801 160.94493906924
177.113628377209 199.555143011419 243.942252840734 198.817104823626
163.191754242899 177.071299480158 226.387137771891 182.723873585385
173.736570549826 206.659977504403 259.187763402676 220.917234374945
175.291580464772 190.188381980352 244.303389952711 191.877452315727
176.40599520398 188.799391945367 274.346741372992 209.345149260647
166.531890409605 175.852141267765 217.753343961429 178.443769685453
169.846672789713 190.81094409157 228.937573626829 196.398989341257
166.203178202926 179.778114820339 256.508156799782 187.723328101357
200.550148834724 259.290161358526 423.89373665826 284.700183552457
211.50852290845 257.8011217055 294.330038766705 238.690174756449
190.809955014134 221.743593224849 230.432943269857 200.033726774468
172.533837463864 186.311736325742 228.201643339179 191.109062502454
173.711044228175 185.774263669233 247.532416366566 195.989192946487
193.016152599708 217.163055799476 265.405393526311 210.328064057405
175.47169614215 197.87395808469 242.978960159211 205.752310735608
163.235929938003 177.729887432894 214.048216094853 186.329491536038
174.821392031209 205.431958411908 227.259231932429 204.265192562697
182.124566876902 206.847187619355 238.541498470835 199.15583609855
159.890993885238 174.398771407555 222.05034936696 175.249611419323
181.329591573763 217.584223468051 304.125094902283 230.766406262436
166.115414767063 178.528811079397 229.16266172834 184.201585692335
180.322946252394 221.919624142878 252.476830857645 209.752377522123
169.949914369841 190.8190073521 225.238231421871 187.383247639685
198.734503691229 243.988874236027 245.218939468887 210.210956821735
227.936976039068 327.931157066277 294.455026301468 218.832466770093
167.106165752056 186.641219160851 210.790250746903 183.227684782953
161.60371278452 174.907757867391 241.084836954253 188.212369750551
181.166494403391 212.722997469388 338.417929948787 263.759207937485
171.147460122854 184.081351090328 201.456866180748 180.310653341437
193.347072267485 245.067857733522 224.643669078226 202.483034448841
160.284819343513 163.647257178463 195.17222429852 166.545713908609
177.874390417463 202.946592105679 219.882258595447 185.521908488522
165.564484872473 180.383368394708 209.927300672792 185.152578155512
172.42219417467 216.406360290222 252.737211251896 224.019845901728
175.808622277178 193.40442936909 238.04131495231 198.53364935278
173.935794933184 198.951155397171 272.030138878869 233.459942071939
159.364034312923 171.332765960322 271.28098009215 188.550943984743
174.628583666307 185.295863296986 244.262694235701 189.525447798314
173.426372282427 224.78501087165 266.853827141005 206.275203833479
174.250770675635 179.827682021015 223.791611787213 183.153154286361
188.112963023386 232.310259108612 274.208423944866 236.256980607399
174.340477472379 213.716129353505 243.162854411793 212.479260557324
172.033690150694 179.116200291132 201.251630748063 176.345290639521
152.408858561225 157.490507107574 172.672275957734 158.140763393193
204.446492354253 220.713130439004 327.879567223979 220.948851951212
187.877406658458 212.220634494207 235.029539588115 201.707925502215
173.087234948292 192.275717372525 259.64928310087 198.121527527255
170.508290018127 181.626679350904 233.387072897974 186.84561788641
169.857162560027 179.655546643246 202.217828460108 181.174061210672
212.940379781468 318.182656671875 427.202914496116 309.939248570077
168.538045237366 181.933387860899 343.362555865809 211.248175171413
184.602327363022 214.48241592023 216.284123251167 194.381334344376
169.318390691485 181.261723791133 231.949554790879 187.392983759944
172.161383332824 185.099465348097 226.826735541678 182.131521224732
164.070071155514 172.745026836237 197.702305627059 175.868451321579
180.67725725059 192.721267294669 280.06730540952 203.065919500743
163.155503194475 180.848288642327 207.253331974605 180.169236490386
160.307201921484 178.077666347168 226.489505662307 183.304699714389
202.39702978923 289.128754480435 369.22351676173 286.433678920581
173.129397028523 194.730887146529 221.183190363597 189.607551815793
236.094961702647 293.573546923058 357.05693844607 259.268740757504
183.826614917776 211.726366408126 258.496611088611 209.05457874701
160.835538295962 187.295605132488 274.596580551787 204.371509791574
182.828461140953 219.464210763399 235.624194455018 204.826738080878
174.002678326601 200.772202535433 215.47784625487 191.177273429012
174.772788917089 188.519765868077 247.950194288697 191.769977657495
181.057384900449 207.824524118003 225.361043255468 196.257376889807
176.205220755107 190.572552624992 228.837714295385 187.744885062723
160.878733210169 174.921042503135 207.096382149488 173.440537640655
175.661877687214 202.573855643937 262.824878639934 215.098576436336
161.376429869636 178.057715640142 225.251116111341 183.637970194965
173.720003051271 195.93720941383 267.951611664539 208.401102229652
177.471010159703 202.907919889789 226.255782962192 189.778183642396
156.345529959056 164.831859994262 194.345546790503 159.091391584267
170.600659293245 184.848589196406 197.721986048377 172.667500488737
172.862583090756 182.025570274784 222.315952387209 178.650928659442
178.624567801124 194.578781813926 226.884079263396 176.870634977685
241.746283657881 335.993321035451 320.975867581094 278.568160690968
181.810927441655 191.511621107835 218.855332164752 192.894104100052
191.36973501487 213.28622535663 276.78675493935 207.715538816672
169.799080589767 202.867720699364 227.657609593449 197.742104099595
175.767313531493 185.222085507159 228.064821672051 186.854741910583
170.416795172047 203.640313103891 220.934504107901 201.371596252248
173.142412505681 194.417682201798 256.864685377345 211.46814802405
173.771241356783 197.71565478597 257.197861249206 195.834466669555
176.538722876951 184.376862048056 226.254031669021 183.166141958303
173.434574209416 192.219080103818 220.682176160618 197.081310357432
166.803007297874 190.035660569434 205.772703241889 185.019854658597
179.800968658012 203.568632540168 279.837616534315 203.272690960031
165.952838746189 182.949562794795 228.392495941138 187.312897639286
172.377900015966 193.756613998577 223.615938663168 190.286433569684
176.548739397005 197.058143514071 247.508829254356 201.847047525833
175.04471636721 191.952778177662 309.851732530775 230.222051157018
201.662794850604 244.971782047227 268.638883625093 223.518633117187
166.020122169872 177.849187844615 223.292019073055 179.221184000748
194.164069297897 233.515442262563 265.477445932571 226.625461756703
179.867868278513 197.771785913744 228.474049078833 198.052294043314
179.946432489553 203.937140620122 225.826122455505 196.86984951684
